1.0	1.02105263158	1.15	1.24210526316	1.46578947368	2.75684210526	3.95842105263	5.59210526316	4.96052631579	3.54157894737	3.34	2.93578947368
1.0	2.67	2.41	3.75	6.18	38.8	86.92	25.58	14.81	6.73	2.72	2.42
1.0	1.12333333333	2.19666666667	3.77833333333	3.39333333333	10.5983333333	13.695	14.3966666667	8.97333333333	8.405	7.62166666667	6.56333333333
1.0	1.0103030303	1.51727272727	1.75484848485	1.47060606061	1.56454545455	1.39727272727	1.46181818182	1.22	0.817575757576	0.787272727273	0.740303030303
1.0	0.945529010239	0.904505119454	0.892423208191	0.871058020478	0.681262798635	0.557030716724	0.491638225256	0.500102389078	0.745699658703	0.74204778157	0.791501706485
1.0	1.08894736842	0.913947368421	0.969736842105	1.00184210526	0.953947368421	0.945	0.996842105263	1.18789473684	1.84368421053	2.34842105263	2.95631578947
1.0	0.95972972973	1.17918918919	1.49297297297	1.72108108108	3.97162162162	3.92405405405	3.33135135135	1.78864864865	1.35027027027	1.2927027027	1.22351351351
1.0	1.77904761905	3.48476190476	5.6919047619	4.04095238095	2.68857142857	2.35571428571	2.2619047619	1.55761904762	1.3719047619	1.33714285714	1.25333333333
1.0	1.17411764706	1.30294117647	1.15294117647	1.21647058824	1.07588235294	1.15176470588	1.23294117647	1.53823529412	2.97	4.51352941176	6.69647058824
1.0	0.893461538462	1.07480769231	1.12057692308	1.15057692308	1.69807692308	1.90692307692	2.36903846154	2.56557692308	2.15461538462	2.10346153846	2.03538461538
